,amount,delta,Prev_Amount,day_of_week,day,hour,time
42298,100.0,0.12619212962962964,50.0,2,16,16,2019-01-16 16:14:46
42299,280.0,42.98020833333333,380.0,5,9,16,2019-03-09 16:42:32
42300,100.0,2.814976851851852,30.0,5,5,5,2019-01-05 05:33:29
42301,2.0,0.8413310185185185,5.0,3,24,8,2019-01-24 08:20:55
42302,200.0,1.8234027777777777,200.0,6,10,11,2019-02-10 11:20:26
42303,400.0,17.24675925925926,700.0,2,13,17,2019-03-13 17:42:03
42304,50.0,20.77119212962963,50.0,0,25,11,2019-03-25 11:29:39
42305,200.0,21.59459490740741,200.0,0,18,10,2019-03-18 10:29:41
42306,200.0,15.687719907407407,200.0,0,11,5,2019-03-11 05:06:55
42307,20.0,4.069490740740741,15.0,2,27,18,2019-02-27 18:00:06
42308,100.0,2.018587962962963,100.0,4,1,17,2019-03-01 17:12:55
42309,170.0,13.962905092592592,170.0,0,18,16,2019-03-18 16:09:38
42310,100.0,0.005902777777777778,100.0,1,22,9,2019-01-22 09:47:48
42311,500.0,3.876423611111111,300.0,5,2,7,2019-03-02 07:41:26
42312,50.0,17.019386574074073,100.0,2,13,18,2019-03-13 18:07:16
42313,100.0,0.0036689814814814814,100.0,6,3,4,2019-03-03 04:24:51
42314,90.0,11.436203703703704,70.0,2,23,14,2019-01-23 14:57:23
42315,200.0,15.220069444444444,200.0,5,2,17,2019-03-02 17:44:36
42316,50.0,0.0038310185185185183,50.0,4,1,16,2019-03-01 16:53:46
42317,100.0,0.0015162037037037036,100.0,6,17,6,2019-03-17 06:26:50
42318,600.0,0.18287037037037038,99.0,1,5,9,2019-03-05 09:40:19
42319,500.0,3.010486111111111,800.0,2,27,14,2019-02-27 14:12:59
42320,450.0,36.97467592592593,350.0,4,8,16,2019-03-08 16:37:17
42321,300.0,21.961631944444445,200.0,5,9,15,2019-02-09 15:38:22
42322,500.0,47.055625,500.0,5,9,16,2019-03-09 16:26:06
42323,500.0,2.125891203703704,500.0,6,3,9,2019-03-03 09:16:48
42324,100.0,0.001724537037037037,100.0,6,13,4,2019-01-13 04:40:25
42325,100.0,20.39,100.0,1,26,3,2019-03-26 03:35:44
42326,50.0,2.72,50.0,4,1,23,2019-03-01 23:19:18
42327,20.0,0.007997685185185186,20.0,3,21,17,2019-03-21 17:36:30
42328,50.0,1.9412384259259259,50.0,2,30,8,2019-01-30 08:21:16
42329,200.0,55.52909722222222,200.0,5,9,3,2019-03-09 03:10:33
42330,10.0,22.43019675925926,4.0,3,14,17,2019-03-14 17:44:28
42331,500.0,13.927268518518519,500.0,0,11,17,2019-03-11 17:23:25
42332,100.0,32.52086805555555,140.0,5,23,16,2019-02-23 16:40:09
42333,250.0,7.736747685185185,225.0,0,4,10,2019-02-04 10:13:11
42334,100.0,5.527858796296297,200.0,5,9,16,2019-03-09 16:38:00
42335,5.0,20.739456018518517,3.0,3,14,4,2019-02-14 04:39:49
42336,900.0,3.1317013888888887,500.0,0,7,15,2019-01-07 15:28:27
42337,300.0,0.004548611111111111,500.0,1,8,15,2019-01-08 15:11:21
42338,100.0,6.720185185185185,200.0,1,12,20,2019-03-12 20:21:33
42339,100.0,9.88599537037037,20.0,4,8,12,2019-03-08 12:27:11
42340,50.0,26.975520833333334,100.0,1,19,14,2019-03-19 14:52:41
42341,50.0,2.0047800925925925,50.0,3,24,14,2019-01-24 14:42:48
42342,30.0,0.004768518518518518,100.0,4,15,18,2019-03-15 18:26:00
42343,100.0,1.9713078703703704,100.0,5,23,12,2019-02-23 12:19:19
42344,350.0,21.231956018518517,400.0,3,14,14,2019-03-14 14:56:18
42345,100.0,14.026354166666666,100.0,2,20,15,2019-02-20 15:00:47
42346,200.0,1.3559375,1000.0,0,4,17,2019-02-04 17:39:25
42347,200.0,51.171018518518515,200.0,3,21,9,2019-03-21 09:44:54
42348,50.0,1.3452083333333333,50.0,6,10,16,2019-02-10 16:08:36
42349,100.0,0.9441435185185185,100.0,6,10,5,2019-03-10 05:26:45
42350,200.0,20.945162037037036,200.0,1,5,15,2019-03-05 15:30:17
42351,100.0,5.453888888888889,100.0,4,1,4,2019-02-01 04:25:02
42352,300.0,0.8501157407407407,160.0,4,8,17,2019-03-08 17:27:08
42353,200.0,0.03875,500.0,1,1,8,2019-01-01 08:13:32
42354,100.0,0.0011458333333333333,100.0,3,21,7,2019-02-21 07:51:24
42355,200.0,14.082453703703704,200.0,4,25,11,2019-01-25 11:31:00
42356,20.0,13.050335648148149,100.0,3,31,17,2019-01-31 17:20:38
42357,100.0,2.0378819444444445,100.0,3,28,17,2019-02-28 17:09:50
42358,50.0,17.020416666666666,50.0,6,24,17,2019-02-24 17:05:45
42359,210.0,27.64980324074074,380.0,2,27,21,2019-02-27 21:11:52
42360,20.0,32.2478587962963,10.0,6,24,18,2019-02-24 18:35:11
42361,100.0,22.13104166666667,100.0,2,30,16,2019-01-30 16:56:48
42362,50.0,3.166863425925926,50.0,5,23,15,2019-02-23 15:50:54
42363,20.0,0.09533564814814814,10.0,4,22,18,2019-02-22 18:22:30
42364,50.0,5.941828703703703,20.0,1,22,19,2019-01-22 19:04:34
42365,100.0,20.37400462962963,100.0,5,16,14,2019-03-16 14:38:30
42366,300.0,30.86747685185185,300.0,5,23,14,2019-02-23 14:54:46
42367,50.0,14.044224537037037,50.0,1,5,17,2019-03-05 17:24:57
42368,10.0,0.5145601851851852,10.0,2,6,18,2019-03-06 18:52:15
42369,40.0,31.18949074074074,30.0,4,1,10,2019-02-01 10:01:55
42370,1000.0,19.446527777777778,1000.0,0,11,21,2019-03-11 21:06:11
42371,50.0,18.726805555555554,50.0,3,7,7,2019-02-07 07:56:32
42372,200.0,14.592349537037038,350.0,4,8,6,2019-02-08 06:01:38
42373,650.0,0.008726851851851852,500.0,0,4,13,2019-02-04 13:03:06
42374,6.0,14.13875,7.0,1,19,8,2019-03-19 08:56:07
42375,100.0,24.252291666666668,170.0,6,3,19,2019-03-03 19:16:23
42376,100.0,0.0032407407407407406,100.0,4,15,5,2019-03-15 05:59:19
42377,50.0,6.909085648148148,30.0,6,24,15,2019-03-24 15:56:23
42378,100.0,59.541423611111114,50.0,4,8,16,2019-03-08 16:57:42
42379,500.0,4.120532407407407,500.0,4,1,15,2019-03-01 15:12:03
42380,20.0,20.961724537037036,20.0,0,11,15,2019-02-11 15:04:55
42381,300.0,8.499224537037037,300.0,6,10,4,2019-02-10 04:38:30
42382,48.0,35.18806712962963,99.0,3,14,18,2019-03-14 18:55:25
42383,80.0,2.021030092592593,100.0,4,18,18,2019-01-18 18:07:38
42384,50.0,4.758460648148148,50.0,1,26,5,2019-03-26 05:16:02
42385,50.0,0.003125,50.0,2,6,6,2019-03-06 06:38:08
42386,200.0,15.75886574074074,100.0,1,12,2,2019-03-12 02:55:25
42387,5000.0,43.085081018518515,5000.0,6,24,16,2019-03-24 16:38:58
42388,20.0,0.9485416666666666,20.0,4,18,16,2019-01-18 16:40:13
42389,60.0,6.030613425925926,50.0,4,22,16,2019-02-22 16:41:29
42390,100.0,18.105150462962964,100.0,5,16,19,2019-03-16 19:07:02
42391,500.0,47.87945601851852,400.0,2,27,12,2019-02-27 12:47:29
42392,280.0,43.24717592592592,300.0,0,11,19,2019-03-11 19:31:38
42393,100.0,9.011921296296297,150.0,0,18,15,2019-03-18 15:46:29
42394,200.0,34.99091435185185,200.0,0,4,15,2019-03-04 15:13:02
42395,400.0,10.980601851851851,100.0,2,30,19,2019-01-30 19:13:54
42396,150.0,17.10207175925926,100.0,6,10,17,2019-03-10 17:28:13
42397,100.0,55.875983796296296,100.0,0,11,17,2019-03-11 17:28:20
42398,150.0,5.849537037037037,25.0,1,5,10,2019-02-05 10:53:00
42399,100.0,8.89826388888889,100.0,5,16,15,2019-02-16 15:03:48
42400,175.0,1.5815972222222223,50.0,5,16,6,2019-03-16 06:37:19
42401,30.0,0.03855324074074074,100.0,2,30,19,2019-01-30 19:46:34
42402,100.0,0.002361111111111111,100.0,4,22,20,2019-03-22 20:38:34
42403,600.0,42.594409722222224,600.0,4,15,2,2019-02-15 02:46:49
42404,1000.0,14.037800925925925,500.0,1,5,17,2019-03-05 17:52:28
42405,210.0,17.023333333333333,210.0,0,4,18,2019-03-04 18:16:10
42406,100.0,3.0040625,100.0,3,28,5,2019-02-28 05:22:19
42407,50.0,2.072673611111111,50.0,0,25,18,2019-02-25 18:33:43
42408,100.0,0.8813425925925926,100.0,1,12,13,2019-02-12 13:47:47
42409,900.0,30.4384375,950.0,5,2,19,2019-02-02 19:40:11
42410,100.0,62.01208333333334,100.0,0,25,17,2019-03-25 17:27:21
42411,150.0,2.0275,200.0,5,23,9,2019-03-23 09:20:39
42412,100.0,30.89863425925926,50.0,6,17,14,2019-02-17 14:06:54
42413,100.0,0.0006597222222222222,100.0,4,15,6,2019-02-15 06:07:34
42414,100.0,8.9703125,200.0,4,8,17,2019-03-08 17:38:22
42415,10.0,1.9838194444444444,95.0,4,18,15,2019-01-18 15:42:47
42416,50.0,57.817129629629626,10.0,1,26,4,2019-03-26 04:01:54
42417,50.0,8.917592592592593,50.0,0,11,12,2019-03-11 12:41:19
42418,100.0,1.0800347222222222,100.0,4,8,8,2019-03-08 08:22:16
42419,100.0,0.9882407407407408,100.0,6,3,15,2019-02-03 15:38:35
42420,20.0,5.064837962962963,20.0,6,13,6,2019-01-13 06:13:19
42421,300.0,10.998275462962964,300.0,6,17,11,2019-02-17 11:56:17
42422,50.0,20.910243055555554,50.0,2,20,11,2019-03-20 11:40:02
42423,7.0,0.015416666666666667,100.0,4,11,13,2019-01-11 13:42:50
42424,100.0,3.8817245370370372,100.0,6,27,16,2019-01-27 16:22:45
42425,70.0,9.76144675925926,100.0,1,26,2,2019-03-26 02:53:05
42426,30.0,5.680578703703704,20.0,2,20,20,2019-02-20 20:29:14
42427,180.0,22.122557870370372,200.0,0,28,16,2019-01-28 16:40:37
42428,450.0,14.054351851851852,450.0,1,26,16,2019-02-26 16:15:04
42429,3.0,1.0236805555555555,3.0,4,11,17,2019-01-11 17:10:42
42430,200.0,28.04607638888889,200.0,3,28,17,2019-02-28 17:04:21
42431,183.0,0.0016435185185185185,100.0,4,22,16,2019-02-22 16:28:00
42432,230.0,0.02462962962962963,150.0,4,22,5,2019-02-22 05:20:26
42433,100.0,7.021168981481481,100.0,5,9,10,2019-02-09 10:10:41
42434,180.0,24.075625,180.0,6,24,17,2019-03-24 17:48:38
42435,100.0,2.0746875,100.0,4,15,9,2019-02-15 09:59:29
42436,80.0,1.0788194444444446,80.0,0,25,9,2019-02-25 09:48:20
42437,100.0,11.981863425925926,70.0,0,25,16,2019-03-25 16:22:12
42438,100.0,17.24207175925926,100.0,1,19,14,2019-02-19 14:10:29
42439,100.0,7.129166666666666,200.0,0,28,18,2019-01-28 18:20:21
42440,500.0,25.88403935185185,500.0,2,27,12,2019-02-27 12:45:37
42441,320.0,14.842164351851851,250.0,1,26,9,2019-02-26 09:17:41
42442,2.0,49.986747685185186,5.0,4,15,17,2019-03-15 17:39:51
42443,40.0,21.959016203703705,100.0,5,16,11,2019-02-16 11:02:00
42444,100.0,3.3769791666666666,50.0,4,22,17,2019-02-22 17:35:15
42445,100.0,2.7660300925925925,265.0,2,20,17,2019-02-20 17:50:02
42446,100.0,9.752638888888889,50.0,5,2,6,2019-03-02 06:16:01
42447,500.0,12.351122685185185,500.0,5,26,16,2019-01-26 16:57:57
42448,100.0,5.974212962962963,100.0,6,10,15,2019-03-10 15:15:55
42449,50.0,12.631412037037038,50.0,5,23,20,2019-02-23 20:50:06
42450,200.0,0.9163657407407407,300.0,0,4,15,2019-03-04 15:08:13
42451,50.0,3.4882060185185186,50.0,3,17,4,2019-01-17 04:15:50
42452,50.0,3.496701388888889,50.0,1,5,18,2019-02-05 18:18:55
42453,20.0,0.004212962962962963,200.0,2,30,19,2019-01-30 19:03:37
42454,70.0,14.169421296296296,40.0,1,19,11,2019-02-19 11:24:02
42455,100.0,2.7935879629629627,100.0,1,12,13,2019-02-12 13:36:59
42456,50.0,15.000300925925925,50.0,4,15,17,2019-03-15 17:16:01
42457,200.0,29.547997685185184,200.0,2,20,5,2019-03-20 05:00:04
42458,10.0,0.01207175925925926,10.0,3,7,14,2019-02-07 14:06:17
42459,100.0,20.639988425925925,100.0,5,9,7,2019-03-09 07:32:49
42460,1000.0,29.92482638888889,100.0,6,24,17,2019-03-24 17:27:43
42461,100.0,27.646354166666665,400.0,1,12,20,2019-02-12 20:07:41
42462,500.0,6.408530092592593,500.0,5,9,17,2019-02-09 17:13:26
42463,100.0,7.993460648148148,100.0,5,23,13,2019-02-23 13:54:02
42464,100.0,12.816226851851852,300.0,2,13,12,2019-02-13 12:12:57
42465,50.0,5.422337962962963,100.0,0,25,19,2019-02-25 19:04:46
42466,100.0,0.0011458333333333333,100.0,1,5,9,2019-02-05 09:09:06
42467,500.0,7.235833333333333,200.0,5,23,17,2019-03-23 17:40:54
42468,300.0,9.129664351851853,300.0,0,25,13,2019-03-25 13:00:39
42469,300.0,34.49989583333333,500.0,6,24,6,2019-03-24 06:46:20
42470,100.0,6.948842592592593,100.0,3,24,3,2019-01-24 03:57:24
42471,100.0,0.006944444444444444,100.0,5,9,6,2019-03-09 06:37:15
42472,100.0,3.068414351851852,300.0,2,30,18,2019-01-30 18:14:15
42473,30.0,6.414560185185185,30.0,4,1,2,2019-02-01 02:06:42
42474,500.0,50.4590625,200.0,6,24,7,2019-02-24 07:00:09
42475,300.0,33.05934027777778,400.0,6,3,18,2019-03-03 18:23:48
42476,100.0,5.057893518518519,100.0,0,28,19,2019-01-28 19:40:09
42477,100.0,7.816458333333333,100.0,3,17,15,2019-01-17 15:20:33
42478,180.0,1.986238425925926,200.0,5,19,15,2019-01-19 15:06:48
42479,1000.0,3.003888888888889,300.0,1,5,5,2019-02-05 05:07:43
42480,10.0,0.16282407407407407,10.0,0,4,16,2019-03-04 16:42:55
42481,200.0,66.20694444444445,200.0,3,14,18,2019-03-14 18:38:03
42482,100.0,36.05900462962963,50.0,0,11,16,2019-03-11 16:28:22
42483,300.0,16.99,300.0,5,16,19,2019-02-16 19:31:20
42484,100.0,0.001585648148148148,150.0,4,11,3,2019-01-11 03:55:35
42485,100.0,7.750405092592593,700.0,0,25,9,2019-02-25 09:59:17
42486,100.0,26.371400462962963,200.0,3,14,3,2019-02-14 03:58:45
42487,100.0,20.09695601851852,100.0,6,17,16,2019-02-17 16:15:59
42488,50.0,5.007905092592592,100.0,4,22,17,2019-02-22 17:24:49
42489,100.0,46.00988425925926,100.0,6,17,16,2019-02-17 16:49:28
42490,40.0,42.97869212962963,50.0,4,15,16,2019-03-15 16:53:00
42491,300.0,19.085810185185185,400.0,4,15,8,2019-02-15 08:06:06
42492,100.0,0.001724537037037037,100.0,0,18,16,2019-02-18 16:12:32
42493,20.0,1.7726851851851853,400.0,5,26,9,2019-01-26 09:04:37
42494,100.0,1.9895023148148148,100.0,1,29,16,2019-01-29 16:25:11
42495,200.0,10.869351851851851,200.0,6,24,14,2019-03-24 14:51:48
42496,100.0,5.357222222222222,100.0,1,12,17,2019-02-12 17:48:20
42497,100.0,19.177835648148147,100.0,0,25,19,2019-03-25 19:04:18
42498,300.0,27.478796296296295,200.0,5,23,16,2019-03-23 16:47:21
42499,200.0,5.983449074074074,200.0,6,3,16,2019-03-03 16:54:55
42500,100.0,6.626180555555556,100.0,6,24,8,2019-02-24 08:20:56
42501,100.0,12.011782407407408,100.0,2,13,16,2019-02-13 16:36:06
42502,100.0,29.233587962962964,100.0,0,4,15,2019-03-04 15:44:28
42503,200.0,12.802222222222222,170.0,6,17,5,2019-03-17 05:30:34
42504,100.0,10.589641203703703,100.0,3,28,4,2019-02-28 04:38:47
42505,50.0,4.0425,50.0,1,22,16,2019-01-22 16:14:14
42506,400.0,7.726643518518519,1000.0,6,24,6,2019-03-24 06:26:19
42507,50.0,9.853854166666666,100.0,2,27,13,2019-02-27 13:46:59
42508,100.0,0.018252314814814815,100.0,4,1,3,2019-02-01 03:49:56
42509,50.0,6.536423611111111,100.0,2,30,5,2019-01-30 05:54:09
42510,10.0,8.749803240740741,45.0,2,30,10,2019-01-30 10:59:35
42511,100.0,15.068321759259259,100.0,6,3,14,2019-02-03 14:17:57
42512,100.0,13.112141203703704,100.0,5,9,16,2019-02-09 16:21:46
42513,500.0,0.7651273148148148,100.0,5,2,12,2019-02-02 12:41:47
42514,400.0,0.005983796296296296,250.0,4,25,13,2019-01-25 13:01:37
42515,50.0,12.920902777777778,50.0,6,24,14,2019-03-24 14:49:39
42516,200.0,40.106435185185184,180.0,1,12,11,2019-02-12 11:20:48
42517,50.0,5.97824074074074,50.0,6,17,17,2019-02-17 17:50:09
42518,250.0,2.038611111111111,300.0,0,18,18,2019-02-18 18:22:48
42519,150.0,0.0103125,100.0,0,7,3,2019-01-07 03:26:52
42520,150.0,30.2609375,300.0,3,21,14,2019-03-21 14:19:07
42521,150.0,8.95111111111111,220.0,4,22,17,2019-02-22 17:35:33
42522,20.0,5.538217592592592,300.0,1,26,6,2019-03-26 06:32:13
42523,300.0,25.998819444444443,250.0,5,9,17,2019-02-09 17:17:39
42524,100.0,14.230983796296297,50.0,5,16,18,2019-02-16 18:11:22
42525,500.0,11.385625,270.0,1,5,3,2019-03-05 03:14:33
42526,50.0,2.6167824074074075,30.0,2,6,4,2019-02-06 04:04:17
42527,250.0,27.402569444444445,220.0,1,29,17,2019-01-29 17:32:41
42528,100.0,19.985810185185183,50.0,1,5,18,2019-03-05 18:25:22
42529,350.0,11.939050925925926,1000.0,4,1,15,2019-03-01 15:58:36
42530,50.0,2.811446759259259,50.0,2,9,15,2019-01-09 15:28:08
42531,250.0,26.470347222222223,400.0,0,18,18,2019-03-18 18:55:49
42532,20.0,0.8141435185185185,20.0,6,20,15,2019-01-20 15:26:58
42533,100.0,7.107013888888889,100.0,3,17,16,2019-01-17 16:00:46
42534,190.0,23.240335648148147,206.0,0,28,12,2019-01-28 12:11:11
42535,400.0,6.02082175925926,400.0,6,3,16,2019-03-03 16:46:32
42536,20.0,0.023981481481481482,50.0,2,9,19,2019-01-09 19:31:49
42537,100.0,0.0010416666666666667,50.0,1,26,15,2019-02-26 15:10:16
42538,300.0,9.052476851851852,250.0,3,7,11,2019-02-07 11:58:39
42539,50.0,0.04569444444444445,200.0,3,21,6,2019-02-21 06:52:06
42540,100.0,0.5107175925925926,100.0,3,24,6,2019-01-24 06:15:03
42541,200.0,5.739849537037037,200.0,0,11,11,2019-03-11 11:21:56
42542,230.0,48.88577546296296,300.0,3,14,15,2019-03-14 15:01:15
42543,3000.0,7.095243055555556,1000.0,4,1,9,2019-03-01 09:58:25
42544,200.0,6.874189814814815,180.0,3,7,6,2019-02-07 06:38:32
42545,40.0,5.802002314814815,50.0,6,17,13,2019-02-17 13:00:32
42546,100.0,15.032407407407407,200.0,5,16,18,2019-02-16 18:22:25
42547,300.0,13.95011574074074,120.0,5,2,16,2019-03-02 16:01:05
42548,100.0,24.39548611111111,500.0,0,25,13,2019-02-25 13:08:37
42549,100.0,12.986157407407408,100.0,1,5,16,2019-02-05 16:30:20
42550,1150.0,26.50087962962963,1500.0,1,5,6,2019-03-05 06:51:22
42551,100.0,15.00175925925926,100.0,2,30,17,2019-01-30 17:00:05
42552,50.0,14.050462962962962,100.0,2,16,15,2019-01-16 15:56:39
42553,50.0,0.011666666666666667,50.0,1,1,4,2019-01-01 04:35:24
42554,1.0,0.7475,300.0,4,18,11,2019-01-18 11:41:09
42555,100.0,65.14263888888888,200.0,6,24,6,2019-03-24 06:45:07
42556,100.0,12.073402777777778,100.0,4,22,17,2019-02-22 17:10:06
42557,1000.0,6.462766203703704,1000.0,0,21,2,2019-01-21 02:43:36
42558,290.0,64.58134259259259,370.0,6,10,17,2019-03-10 17:18:26
42559,2900.0,49.991898148148145,2500.0,4,22,7,2019-02-22 07:13:55
42560,500.0,4.8728125,100.0,0,4,11,2019-03-04 11:56:48
42561,50.0,0.9916435185185185,50.0,0,4,16,2019-03-04 16:18:22
42562,100.0,18.308287037037037,100.0,1,5,12,2019-03-05 12:31:11
42563,208.0,30.234074074074073,500.0,6,3,21,2019-03-03 21:48:17
42564,10.0,0.0027430555555555554,5.0,4,4,16,2019-01-04 16:22:34
42565,70.0,13.018587962962963,80.0,1,19,18,2019-03-19 18:08:55
42566,100.0,3.854652777777778,100.0,6,24,14,2019-02-24 14:26:29
42567,100.0,9.017175925925926,100.0,2,13,16,2019-03-13 16:17:01
42568,100.0,9.928969907407408,100.0,0,11,14,2019-02-11 14:35:01
42569,100.0,13.052141203703703,75.0,5,2,16,2019-02-02 16:55:55
42570,49.0,0.1208449074074074,200.0,0,18,11,2019-02-18 11:07:52
42571,200.0,44.036458333333336,20.0,5,2,19,2019-03-02 19:46:49
42572,70.0,6.970729166666667,80.0,2,13,15,2019-03-13 15:26:02
42573,150.0,0.0019328703703703704,80.0,4,18,18,2019-01-18 18:10:25
42574,27.0,12.202604166666667,40.0,2,6,12,2019-02-06 12:45:40
42575,90.0,5.410520833333333,99.0,4,1,5,2019-02-01 05:50:09
42576,70.0,5.179282407407407,100.0,2,13,14,2019-02-13 14:34:34
42577,200.0,1.0433564814814815,200.0,0,11,18,2019-02-11 18:51:21
42578,200.0,21.980196759259258,100.0,0,11,17,2019-02-11 17:31:36
42579,100.0,8.951597222222222,100.0,1,19,14,2019-02-19 14:28:35
42580,50.0,9.578518518518518,50.0,3,31,9,2019-01-31 09:38:10
42581,100.0,17.083402777777778,180.0,4,22,21,2019-03-22 21:07:29
42582,100.0,15.624895833333333,50.0,3,31,18,2019-01-31 18:36:22
42583,100.0,22.144548611111112,150.0,4,15,13,2019-03-15 13:27:40
42584,100.0,3.111435185185185,5.0,5,2,12,2019-02-02 12:03:27
42585,200.0,27.672268518518518,200.0,3,14,5,2019-03-14 05:34:52
42586,31.0,4.917696759259259,50.0,4,15,13,2019-03-15 13:40:36
42587,100.0,4.003611111111111,100.0,0,11,15,2019-03-11 15:42:20
42588,100.0,0.015219907407407408,100.0,5,26,18,2019-01-26 18:29:09
42589,200.0,3.9328125,200.0,5,5,3,2019-01-05 03:50:12
42590,300.0,4.52337962962963,100.0,1,26,19,2019-02-26 19:38:01
42591,600.0,39.084074074074074,450.0,1,12,17,2019-03-12 17:19:45
42592,100.0,4.922268518518519,100.0,0,25,6,2019-03-25 06:15:36
42593,120.0,22.032291666666666,50.0,3,28,6,2019-02-28 06:38:26
42594,100.0,0.9016087962962963,100.0,6,10,10,2019-02-10 10:36:35
42595,100.0,4.978888888888889,100.0,3,21,18,2019-03-21 18:55:21
42596,100.0,0.0014351851851851852,350.0,1,22,5,2019-01-22 05:54:58
42597,100.0,0.004016203703703704,100.0,6,24,15,2019-02-24 15:12:33
42598,200.0,0.0008564814814814815,200.0,4,1,4,2019-02-01 04:00:01
42599,80.0,16.988622685185184,10.0,3,7,15,2019-03-07 15:49:18
42600,100.0,47.17457175925926,500.0,4,15,11,2019-03-15 11:46:40
42601,50.0,11.057939814814814,20.0,4,15,16,2019-03-15 16:57:17
42602,200.0,13.957592592592592,500.0,4,1,17,2019-03-01 17:30:22
42603,100.0,5.914212962962963,100.0,6,3,13,2019-02-03 13:05:19
42604,45.0,5.430613425925926,45.0,6,17,4,2019-03-17 04:27:21
42605,100.0,47.10553240740741,100.0,1,19,16,2019-02-19 16:57:55
42606,50.0,33.965520833333336,100.0,5,9,13,2019-02-09 13:55:28
42607,100.0,3.920590277777778,100.0,0,18,9,2019-02-18 09:05:16
42608,15.0,17.466585648148147,300.0,3,7,4,2019-02-07 04:04:24
42609,250.0,3.997476851851852,60.0,3,21,6,2019-02-21 06:35:03
42610,99.0,20.005381944444444,99.0,1,12,9,2019-03-12 09:55:00
42611,100.0,13.173206018518519,100.0,2,27,16,2019-02-27 16:48:14
42612,200.0,8.363206018518518,200.0,2,16,16,2019-01-16 16:50:10
42613,100.0,8.016180555555556,100.0,4,22,17,2019-03-22 17:27:00
42614,100.0,23.907962962962962,100.0,3,7,16,2019-02-07 16:11:01
42615,100.0,4.033888888888889,100.0,3,31,9,2019-01-31 09:19:37
42616,50.0,11.992824074074074,50.0,3,14,15,2019-02-14 15:54:08
42617,480.0,31.787175925925926,470.0,5,2,11,2019-03-02 11:31:25
42618,100.0,28.500324074074076,100.0,2,13,19,2019-03-13 19:20:25
42619,100.0,4.748854166666667,100.0,5,2,7,2019-03-02 07:18:03
42620,200.0,71.06461805555556,200.0,5,16,17,2019-03-16 17:36:15
42621,9.0,0.9685300925925926,10.0,2,13,19,2019-02-13 19:00:13
42622,40.0,0.006261574074074074,100.0,6,20,6,2019-01-20 06:44:21
42623,100.0,16.941863425925927,100.0,3,14,14,2019-03-14 14:16:51
42624,100.0,13.431261574074075,145.0,0,14,18,2019-01-14 18:17:40
42625,50.0,0.003298611111111111,100.0,4,22,15,2019-02-22 15:31:05
42626,50.0,0.012418981481481482,100.0,3,17,15,2019-01-17 15:54:44
42627,1000.0,46.9456712962963,1000.0,0,25,16,2019-03-25 16:04:08
42628,100.0,0.0016435185185185185,100.0,0,28,18,2019-01-28 18:22:43
42629,450.0,57.15725694444444,400.0,2,20,14,2019-03-20 14:18:35
42630,95.0,0.0005439814814814814,95.0,3,7,8,2019-02-07 08:23:05
42631,4.0,0.002962962962962963,1.0,4,11,8,2019-01-11 08:17:42
42632,100.0,0.13599537037037038,100.0,1,26,13,2019-03-26 13:04:24
42633,100.0,25.02784722222222,100.0,4,1,16,2019-03-01 16:49:14
42634,150.0,16.170578703703704,100.0,1,19,16,2019-03-19 16:23:24
42635,500.0,0.04880787037037037,200.0,5,2,16,2019-02-02 16:27:24
42636,800.0,20.95193287037037,1500.0,2,20,6,2019-02-20 06:15:00
42637,50.0,6.977048611111111,50.0,3,7,16,2019-03-07 16:20:30
42638,2.0,0.015486111111111112,2.0,2,30,8,2019-01-30 08:43:18
42639,100.0,16.03829861111111,100.0,2,6,18,2019-02-06 18:25:19
42640,100.0,0.002685185185185185,120.0,3,31,12,2019-01-31 12:05:52
42641,50.0,5.359201388888889,100.0,0,21,17,2019-01-21 17:47:01
42642,50.0,12.10138888888889,50.0,1,19,7,2019-02-19 07:22:36
42643,100.0,8.131828703703704,100.0,3,24,21,2019-01-24 21:06:05
42644,50.0,1.095775462962963,3.0,4,18,17,2019-01-18 17:25:26
42645,50.0,5.025347222222222,40.0,1,26,14,2019-02-26 14:08:16
42646,400.0,18.329722222222223,100.0,2,27,14,2019-02-27 14:38:21
42647,100.0,7.95037037037037,200.0,5,9,15,2019-02-09 15:00:05
42648,50.0,8.74511574074074,100.0,5,23,12,2019-02-23 12:30:42
42649,10.0,0.3684837962962963,100.0,2,27,4,2019-02-27 04:19:00
42650,500.0,13.755497685185185,500.0,6,10,6,2019-02-10 06:35:08
42651,4000.0,26.97820601851852,4000.0,0,4,16,2019-03-04 16:34:18
42652,50.0,8.068043981481482,50.0,3,14,16,2019-02-14 16:40:55
42653,200.0,8.37162037037037,100.0,6,3,15,2019-02-03 15:26:18
42654,100.0,5.928668981481482,100.0,6,27,14,2019-01-27 14:57:10
42655,1000.0,19.177083333333332,1500.0,3,21,14,2019-02-21 14:36:33
42656,200.0,0.013599537037037037,1000.0,3,31,20,2019-01-31 20:27:33
42657,10.0,0.006168981481481482,20.0,6,3,18,2019-03-03 18:01:41
42658,100.0,0.01167824074074074,100.0,6,3,11,2019-02-03 11:38:22
42659,500.0,15.478726851851851,500.0,3,14,18,2019-02-14 18:14:26
42660,100.0,0.002013888888888889,100.0,5,2,7,2019-03-02 07:20:57
42661,150.0,7.633553240740741,200.0,3,14,20,2019-02-14 20:16:12
42662,30.0,11.725532407407407,20.0,3,7,11,2019-02-07 11:48:16
